Epoch,TrainLoss,ValidationLoss,ValidationAccuracy,TestLoss,TestAccuracy
55,0.402661820456937,0.448618213931719,0.865416666666667,0.46099931204319,0.85525
56,0.40201261167173,0.448315875728925,0.865625,0.460714719772339,0.855583333333333
57,0.401393162828905,0.448275948166847,0.865833333333333,0.460611885865529,0.855916666666667
58,0.400797244807084,0.44794875095288,0.865625,0.460317338466644,0.855666666666667
59,0.400216739895167,0.447959429621696,0.866458333333333,0.460289510647456,0.855416666666667
60,0.399657114573099,0.44771629969279,0.866458333333333,0.460030933817228,0.85525
61,0.399073977420727,0.447663430273533,0.866875,0.459930436372757,0.855916666666667
62,0.398539537748805,0.447167624334494,0.867083333333333,0.459469978849093,0.856166666666667
63,0.397997159643306,0.447028909424941,0.867083333333333,0.459334195375443,0.856583333333333
64,0.397477418929338,0.446762097875277,0.8675,0.459077202717463,0.856916666666667
65,0.396956899000539,0.446640882591407,0.867291666666667,0.458978385607402,0.856916666666667
66,0.396450410832961,0.446428792774677,0.8675,0.45869596238931,0.857083333333333
67,0.395977801139708,0.446251847247283,0.867708333333333,0.458550301035245,0.856916666666667
68,0.395482599028835,0.446171113153299,0.867916666666667,0.458444668054581,0.856833333333333
69,0.395005470227312,0.446057339509328,0.868541666666667,0.45829793270429,0.857083333333333
70,0.39454336810995,0.446102157433828,0.868125,0.458366342743238,0.856916666666667
71,0.394083359302194,0.445934643844763,0.868958333333333,0.458143995602926,0.857
72,0.393620622031115,0.445910943547885,0.868958333333333,0.458094108303388,0.857
73,0.393180234228019,0.446005869905154,0.868958333333333,0.458180180748304,0.857166666666667
74,0.392765404593062,0.446260318756104,0.868333333333333,0.458474036455154,0.85675
75,0.392330038050811,0.446189483304818,0.868541666666667,0.458406252900759,0.857166666666667
76,0.391903148337647,0.446086823940277,0.868958333333333,0.458288553714752,0.85725
77,0.391519338317491,0.446198367575804,0.868333333333333,0.458412113587062,0.8575
78,0.39110246281381,0.446012673179309,0.868333333333333,0.45823780186971,0.85775
79,0.390688751201939,0.445888780156771,0.868333333333333,0.458020556251208,0.85775
80,0.390329976462656,0.445802905658881,0.868125,0.457924204587936,0.857833333333333
81,0.389932209098781,0.445776524146398,0.867708333333333,0.457855270783107,0.857416666666667
82,0.389551951476821,0.445690622627735,0.867916666666667,0.45781941417853,0.857916666666667
83,0.389184148289539,0.445986043612162,0.867916666666667,0.45803985285759,0.85775
84,0.388800144924058,0.446109770437082,0.868125,0.458190197944641,0.858
85,0.388483482097034,0.445925675133864,0.868333333333333,0.457908326188723,0.858166666666667
86,0.388145586666134,0.445792350371679,0.868541666666667,0.457813567241033,0.858333333333333
87,0.387784329652786,0.44588678886493,0.86875,0.457866136193275,0.858333333333333
88,0.387488622422572,0.446083536843459,0.868958333333333,0.458122936526934,0.858333333333333
89,0.387149645608884,0.446069400509199,0.868541666666667,0.458055767059326,0.8585
90,0.386833493273567,0.446074109176795,0.868333333333333,0.458109153111776,0.858416666666667
91,0.386500033051879,0.445990895132224,0.868541666666667,0.457953189174334,0.859
