Epoch,TrainLoss,ValidationLoss,ValidationAccuracy,TestLoss,TestAccuracy
0,0.916104373291687,0.697574045856794,0.839375,0.713527458906174,0.839
1,0.681213027790741,0.625719232559204,0.852291666666667,0.63779162756602,0.854
2,0.620913945061189,0.58716071108977,0.861041666666667,0.597467325528463,0.859083333333333
3,0.582793482939402,0.561048005819321,0.862916666666667,0.57039005112648,0.863
4,0.554712297695654,0.541291314959526,0.865208333333333,0.550274254719416,0.86575
5,0.532582223029048,0.525435324112574,0.86625,0.534295086701711,0.86875
6,0.514246209970227,0.512052193681399,0.868333333333333,0.520751021067301,0.8705
7,0.498697610961066,0.500779326558113,0.870208333333333,0.509665411829948,0.872583333333333
8,0.485177535116673,0.491418479979038,0.87125,0.500162865082423,0.8735
9,0.473468628470544,0.48229094962279,0.87375,0.491217008034388,0.875333333333333
10,0.463122423854139,0.475426510572433,0.874375,0.484266176104546,0.876083333333333
11,0.45391427460644,0.469342587093512,0.874583333333333,0.478134431282679,0.876916666666667
12,0.445673277300817,0.463915121754011,0.875208333333333,0.472504826188087,0.877083333333333
13,0.438308842612637,0.459002608160178,0.87625,0.467376471837362,0.878083333333333
14,0.431538130055975,0.454280147453149,0.876875,0.462598500370979,0.87875
15,0.425430324817145,0.450487037400405,0.8775,0.458571732481321,0.878666666666667
16,0.419883808769562,0.446741643150647,0.8775,0.454653647144636,0.879083333333333
17,0.414750437913118,0.443387819627921,0.879791666666667,0.451128179629644,0.879333333333333
18,0.410056612613025,0.440610822836558,0.878958333333333,0.44820631357034,0.87975
19,0.405718586135794,0.438170410593351,0.879583333333333,0.445629550178846,0.87975
20,0.401738225387202,0.435935185054938,0.879791666666667,0.443150411804517,0.880583333333333
21,0.39807327789289,0.433793485263983,0.880625,0.441014578421911,0.880666666666667
22,0.394590694551115,0.43201772381862,0.881041666666667,0.439123992323875,0.88125
23,0.391437653479753,0.430198257267475,0.880416666666667,0.43758997074763,0.881
24,0.38850864517468,0.428513596057892,0.880833333333333,0.435665241281192,0.88175
25,0.385712310097836,0.426983255048593,0.881041666666667,0.434050191044807,0.88125
26,0.383055436445607,0.425535464584827,0.88125,0.432594866156578,0.882083333333333
27,0.380753001670043,0.42439322690169,0.8825,0.431496666272481,0.88225
28,0.378451614832437,0.423362367649873,0.8825,0.430345325191816,0.882833333333333
29,0.376347359076694,0.422392194767793,0.882708333333333,0.429320677280426,0.882833333333333
30,0.374389966604886,0.421215784549713,0.884166666666667,0.428149841984113,0.88375
31,0.372435870578995,0.420646811127663,0.884166666666667,0.427282300511996,0.88375
32,0.370710054415244,0.419631452659766,0.885,0.426252264062564,0.884666666666667
33,0.369047297283455,0.419255132774512,0.885,0.425701247096062,0.884666666666667
34,0.367415623190226,0.418576108217239,0.884583333333333,0.425084090749423,0.885
35,0.365945133677235,0.418136362830798,0.885416666666667,0.424614863952001,0.884333333333333
36,0.364481904572911,0.417641215225061,0.885416666666667,0.42400861120224,0.8845
37,0.363130238928177,0.417403884629409,0.886041666666667,0.423523567318916,0.885
38,0.361867751876513,0.416801267961661,0.885625,0.423121652722359,0.885166666666667
39,0.360729717590191,0.416779487828414,0.885,0.423182555039724,0.884916666666667
40,0.359548333772907,0.416652282377084,0.885,0.422705880443255,0.884583333333333
41,0.358451744593956,0.416115109324455,0.884166666666667,0.42220293823878,0.884833333333333
42,0.357474605076843,0.416233714322249,0.884791666666667,0.422122148195902,0.884583333333333
43,0.356389785938793,0.415587498346965,0.885208333333333,0.421663929025332,0.885
44,0.355476978288756,0.415458518067996,0.884791666666667,0.421435963630676,0.88525
45,0.35454604940282,0.415180407365163,0.885208333333333,0.421126967231433,0.88525
46,0.353588924253428,0.41554158637921,0.886041666666667,0.421197516997655,0.885583333333333
47,0.352740793437869,0.415282474458218,0.885625,0.420963967720668,0.88575
48,0.351943873818274,0.415345884462198,0.886041666666667,0.420928301254908,0.885666666666667
49,0.351158725321293,0.415174577931563,0.885625,0.420736006736755,0.88575
50,0.350451375632374,0.415159873167674,0.886458333333333,0.420566310803095,0.8855
51,0.349668726446452,0.415452699859937,0.886041666666667,0.420920020143191,0.885666666666667
52,0.349021287129985,0.415210225482782,0.886666666666667,0.420530409216881,0.885583333333333
53,0.348348894781537,0.415067276060581,0.886041666666667,0.420382061958313,0.885916666666667
54,0.347722591647395,0.415219873189926,0.886041666666667,0.420389384826024,0.886083333333333
55,0.347058572581521,0.415391464829445,0.887083333333333,0.420326435287793,0.885833333333333
56,0.34654380204501,0.415297349492709,0.886875,0.420286727825801,0.88575
57,0.345976398653454,0.415122071703275,0.886458333333333,0.420455216447512,0.885833333333333
58,0.345411226672155,0.415374670724074,0.887083333333333,0.420411700367928,0.885833333333333
59,0.344851999911997,0.415324583450953,0.887291666666667,0.420447258512179,0.88625
60,0.344352309538258,0.415342888832092,0.887083333333333,0.420649987419446,0.8865
61,0.343872833362332,0.415548281570276,0.887083333333333,0.420437910000483,0.886
62,0.343363266112628,0.415755322972933,0.886875,0.420614069104195,0.886166666666667
